 3 42 1 5 1 13 6 6 -.17031 .98881 -.19277 .66802 .66906                                                                                                                                                                                                        
 3 43 1 4 1 13 4.6 5 -.96248 .98881 -.19277 -.34462 -.04308                                                                                                                                                                                                    
 3 44 1 4 1 13 4.9 4 -.96248 .98881 -.19277 -.12763 -.75523                                                                                                                                                                                                    
 3 45 1 6 0 13 4.7 3 .62185 -1.01081 -.19277 -.27229 -1.46737                                                                                                                                                                                                  
 3 46 1 5 1 13 4.8 4 -.17031 .98881 -.19277 -.19996 -.75523                                                                                                                                                                                                    
 3 47 1 5 0 13 2.8 3 -.17031 -1.01081 -.19277 -1.64659 -1.46737                                                                                                                                                                                                
 3 48 1 7 1 13 6.7 5 1.41401 .98881 -.19277 1.17434 -.04308                                                                                                                                                                                                    
 3 49 1 4 1 13 4.9 5 -.96248 .98881 -.19277 -.12763 -.04308                                                                                                                                                                                                    
 3 50 1 7 1 13 6.3 6 1.41401 .98881 -.19277 .88501 .66906                                                                                                                                                                                                      
 3 51 1 6 1 13 5.6 6 .62185 .98881 -.19277 .37869 .66906                                                                                                                                                                                                       
 3 52 1 4 1 13 3.1 3 -.96248 .98881 -.19277 -1.4296 -1.46737                                                                                                                                                                                                   
 3 53 1 5 1 13 3.5 4 -.17031 .98881 -.19277 -1.14027 -.75523                                                                                                                                                                                                   
 3 54 1 4 1 13 4.7 5 -.96248 .98881 -.19277 -.27229 -.04308                                                                                                                                                                                                    
 3 55 1 6 0 13 4.3 4 .62185 -1.01081 -.19277 -.56162 -.75523                                                                                                                                                                                                   
 3 56 1 7 0 13 4.9 5 1.41401 -1.01081 -.19277 -.12763 -.04308                                                                                                                                                                                                  
 3 57 1 6 1 13 5.9 6 .62185 .98881 -.19277 .59569 .66906                                                                                                                                                                                                       
 3 58 1 4 0 13 2.6 2 -.96248 -1.01081 -.19277 -1.79126 -2.17951                                                                                                                                                                                                
 4 59 1 3 1 20 4.1 4 -1.75464 .98881 .87564 -.70628 -.75523                                                                                                                                                                                                    
 4 60 1 2 1 20 5.3 5 -2.5468 .98881 .87564 .1617 -.04308                                                                                                                                                                                                       
 4 61 1 5 1 20 6.1 7 -.17031 .98881 .87564 .74035 1.3812                                                                                                                                                                                                       
 4 62 1 6 1 20 6 6 .62185 .98881 .87564 .66802 .66906                                                                                                                                                                                                          
 4 63 1 6 1 20 6.3 7 .62185 .98881 .87564 .88501 1.3812                                                                                                                                                                                                        
 4 64 1 3 0 20 4 5 -1.75464 -1.01081 .87564 -.77861 -.04308                                                                                                                                                                                                    
 4 65 1 6 0 20 5.3 7 .62185 -1.01081 .87564 .1617 1.3812                                                                                                                                                                                                       
 4 66 1 4 0 20 5.6 6 -.96248 -1.01081 .87564 .37869 .66906                                                                                                                                                                                                     
 4 67 1 5 0 20 5.2 6 -.17031 -1.01081 .87564 .08937 .66906                                                                                                                                                                                                     
 4 68 1 6 1 20 6.2 7 .62185 .98881 .87564 .81268 1.3812                                                                                                                                                                                                        
 4 69 1 6 0 20 6.1 5 .62185 -1.01081 .87564 .74035 -.04308                                                                                                                                                                                                     
 4 70 1 4 0 20 3.9 4 -.96248 -1.01081 .87564 -.85095 -.75523                                                                                                                                                                                                   
 4 71 1 3 0 20 4.8 4 -1.75464 -1.01081 .87564 -.19996 -.75523                                                                                                                                                                                                  
 4 72 1 5 0 20 5.8 5 -.17031 -1.01081 .87564 .52336 -.04308                                                                                                                                                                                                    
 4 73 1 6 0 20 4.9 6 .62185 -1.01081 .87564 -.12763 .66906                                                                                                                                                                                                     
 4 74 1 5 1 20 6.6 7 -.17031 .98881 .87564 1.10201 1.3812                                                                                                                                                                                                      
 4 75 1 4 1 20 5.6 6 -.96248 .98881 .87564 .37869 .66906                                                                                                                                                                                                       
 4 76 1 5 0 20 4.5 5 -.17031 -1.01081 .87564 -.41696 -.04308                                                                                                                                                                                                   
 4 77 1 4 0 20 5.4 6 -.96248 -1.01081 .87564 .23403 .66906                                                                                                                                                                                                     
 4 78 1 6 0 20 4.9 5 .62185 -1.01081 .87564 -.12763 -.04308                                                                                                                                                                                                    
 4 79 1 4 0 20 5.4 4 -.96248 -1.01081 .87564 .23403 -.75523                                                                                                                                                                                                    
 4 80 1 5 1 20 6.7 7 -.17031 .98881 .87564 1.17434 1.3812                                                                                                                                                                                                      
 4 81 1 7 0 20 6.3 6 1.41401 -1.01081 .87564 .88501 .66906                                                                                                                                                                                                     
 5 82 1 7 0 5 4.2 5 1.41401 -1.01081 -1.41381 -.63395 -.04308                                                                                                                                                                                                  
 5 83 1 4 1 5 4 4 -.96248 .98881 -1.41381 -.77861 -.75523                                                                                                                                                                                                      
 5 84 1 5 0 5 4.7 5 -.17031 -1.01081 -1.41381 -.27229 -.04308                                                                                                                                                                                                  
 5 85 1 4 1 5 4.7 5 -.96248 .98881 -1.41381 -.27229 -.04308                                                                                                                                                                                                    
 5 86 1 6 0 5 5.2 4 .62185 -1.01081 -1.41381 .08937 -.75523                                                                                                                                                                                                    
 5 87 1 7 0 5 5.8 5 1.41401 -1.01081 -1.41381 .52336 -.04308                                                                                                                                                                                                   
 5 88 1 6 0 5 4.4 6 .62185 -1.01081 -1.41381 -.48929 .66906                                                                                                                                                                                                    
 5 89 1 4 1 5 3.8 5 -.96248 .98881 -1.41381 -.92328 -.04308                                                                                                                                                                                                    
 5 90 1 6 1 5 5.9 5 .62185 .98881 -1.41381 .59569 -.04308                                                                                                                                                                                                      
 5 91 1 8 0 5 7 7 2.20617 -1.01081 -1.41381 1.39133 1.3812                                                                                                                                                                                                     
 5 92 1 7 1 5 7.3 6 1.41401 .98881 -1.41381 1.60833 .66906                                                                                                                                                                                                     
 5 93 1 6 1 5 5.6 6 .62185 .98881 -1.41381 .37869 .66906                                                                                                                                                                                                       
 5 94 1 7 0 5 5.6 6 1.41401 -1.01081 -1.41381 .37869 .66906                                                                                                                                                                                                    
 5 95 1 6 1 5 6.3 7 .62185 .98881 -1.41381 .88501 1.3812                                                                                                                                                                                                       
 5 96 1 6 0 5 4.2 4 .62185 -1.01081 -1.41381 -.63395 -.75523                                                                                                                                                                                                   
 5 97 1 5 1 5 4.6 5 -.17031 .98881 -1.41381 -.34462 -.04308                                                                                                                                                                                                    
 5 98 1 6 1 5 6.1 5 .62185 .98881 -1.41381 .74035 -.04308                                                                                                                                                                                                      
 5 99 1 6 0 5 5 5 .62185 -1.01081 -1.41381 -.0553 -.04308                                                                                                                                                                                                      
 5 100 1 6 1 5 5.8 5 .62185 .98881 -1.41381 .52336 -.04308                                                                                                                                                                                                     
 5 101 1 5 0 5 5.5 6 -.17031 -1.01081 -1.41381 .30636 .66906                                                                                                                                                                                                   
 5 102 1 6 0 5 5.3 5 .62185 -1.01081 -1.41381 .1617 -.04308                                                                                                                                                                                                    
 6 103 1 4 0 8 4.1 4 -.96248 -1.01081 -.95592 -.70628 -.75523                                                                                                                                                                                                  
 6 104 1 6 1 8 5.8 6 .62185 .98881 -.95592 .52336 .66906                                                                                                                                                                                                       
 6 105 1 5 1 8 4.2 4 -.17031 .98881 -.95592 -.63395 -.75523                                                                                                                                                                                                    
 6 106 1 5 1 8 3.9 4 -.17031 .98881 -.95592 -.85095 -.75523                                                                                                                                                                                                    
 6 107 1 4 1 8 5 4 -.96248 .98881 -.95592 -.0553 -.75523                                                                                                                                                                                                       
 6 108 1 4 1 8 4.4 4 -.96248 .98881 -.95592 -.48929 -.75523                                                                                                                                                                                                    
 6 109 1 6 0 8 4.3 5 .62185 -1.01081 -.95592 -.56162 -.04308                                                                                                                                                                                                   
 6 110 1 5 0 8 3.3 4 -.17031 -1.01081 -.95592 -1.28493 -.75523                                                                                                                                                                                                 
 6 111 1 4 1 8 3.1 4 -.96248 .98881 -.95592 -1.4296 -.75523                                                                                                                                                                                                    
 6 112 1 7 1 8 6.4 7 1.41401 .98881 -.95592 .95734 1.3812                                                                                                                                                                                                      
 6 113 1 5 0 8 3.5 3 -.17031 -1.01081 -.95592 -1.14027 -1.46737                                                                                                                                                                                                
 6 114 1 6 1 8 5.9 5 .62185 .98881 -.95592 .59569 -.04308                                                                                                                                                                                                      
 6 115 1 5 1 8 4.2 5 -.17031 .98881 -.95592 -.63395 -.04308                                                                                                                                                                                                    
 6 116 1 3 0 8 3.5 3 -1.75464 -1.01081 -.95592 -1.14027 -1.46737                                                                                                                                                                                               
 6 117 1 4 1 8 4.6 5 -.96248 .98881 -.95592 -.34462 -.04308                                                                                                                                                                                                    
 6 118 1 6 0 8 5.1 5 .62185 -1.01081 -.95592 .01703 -.04308                                                                                                                                                                                                    
 6 119 1 5 0 8 4.2 3 -.17031 -1.01081 -.95592 -.63395 -1.46737                                                                                                                                                                                                 
 6 120 1 7 0 8 4.9 5 1.41401 -1.01081 -.95592 -.12763 -.04308                                                                                                                                                                                                  
 6 121 1 5 0 8 3.6 4 -.17031 -1.01081 -.95592 -1.06794 -.75523                                                                                                                                                                                                 
 6 122 1 4 0 8 2.7 3 -.96248 -1.01081 -.95592 -1.71892 -1.46737                                                                                                                                                                                                
 7 123 1 6 1 17 5.8 5 .62185 .98881 .41775 .52336 -.04308                                                                                                                                                                                                      
 7 124 1 4 1 17 4.8 4 -.96248 .98881 .41775 -.19996 -.75523                                                                                                                                                                                                    
 7 125 1 4 0 17 4.4 4 -.96248 -1.01081 .41775 -.48929 -.75523                                                                                                                                                                                                  
 7 126 1 4 0 17 1.7 2 -.96248 -1.01081 .41775 -2.44224 -2.17951                                                                                                                                                                                                
 7 127 1 4 0 17 3.6 3 -.96248 -1.01081 .41775 -1.06794 -1.46737                                                                                                                                                                                                
 7 128 1 5 1 17 3.8 4 -.17031 .98881 .41775 -.92328 -.75523                                                                                                                                                                                                    
 7 129 1 4 0 17 4.1 3 -.96248 -1.01081 .41775 -.70628 -1.46737                                                                                                                                                                                                 
 7 130 1 5 1 17 5.7 6 -.17031 .98881 .41775 .45102 .66906                                                                                                                                                                                                      
 7 131 1 6 0 17 2.9 4 .62185 -1.01081 .41775 -1.57426 -.75523                                                                                                                                                                                                  
 7 132 1 5 1 17 4.9 6 -.17031 .98881 .41775 -.12763 .66906                                                                                                                                                                                                     
 7 133 1 5 0 17 5.1 4 -.17031 -1.01081 .41775 .01703 -.75523                                                                                                                                                                                                   
 7 134 1 6 0 17 4 3 .62185 -1.01081 .41775 -.77861 -1.46737                                                                                                                                                                                                    
 7 135 1 4 0 17 3 4 -.96248 -1.01081 .41775 -1.50193 -.75523                                                                                                                                                                                                   
 7 136 1 4 1 17 4.7 5 -.96248 .98881 .41775 -.27229 -.04308                                                                                                                                                                                                    
 7 137 1 7 0 17 2.8 4 1.41401 -1.01081 .41775 -1.64659 -.75523                                                                                                                                                                                                 
 7 138 1 5 0 17 3.7 4 -.17031 -1.01081 .41775 -.99561 -.75523                                                                                                                                                                                                  
 7 139 1 6 1 17 5.1 5 .62185 .98881 .41775 .01703 -.04308                                                                                                                                                                                                      
 7 140 1 5 0 17 3.5 3 -.17031 -1.01081 .41775 -1.14027 -1.46737                                                                                                                                                                                                
 7 141 1 5 1 17 4.7 4 -.17031 .98881 .41775 -.27229 -.75523                                                                                                                                                                                                    
 7 142 1 7 1 17 6 6 1.41401 .98881 .41775 .66802 .66906                                                                                                                                                                                                        
 7 143 1 5 0 17 4 5 -.17031 -1.01081 .41775 -.77861 -.04308                                                                                                                                                                                                    
 8 144 1 6 1 12 6.1 6 .62185 .98881 -.3454 .74035 .66906                                                                                                                                                                                                       
 8 145 1 5 0 12 3.2 3 -.17031 -1.01081 -.3454 -1.35727 -1.46737                                                                                                                                                                                                
 8 146 1 4 1 12 3.3 3 -.96248 .98881 -.3454 -1.28493 -1.46737                                                                                                                                                                                                  
 8 147 1 7 1 12 5 5 1.41401 .98881 -.3454 -.0553 -.04308                                                                                                                                                                                                       
 8 148 1 6 0 12 4.2 5 .62185 -1.01081 -.3454 -.63395 -.04308                                                                                                                                                                                                   
 8 149 1 7 1 12 5.6 5 1.41401 .98881 -.3454 .37869 -.04308                                                                                                                                                                                                     
 8 150 1 6 0 12 3.9 3 .62185 -1.01081 -.3454 -.85095 -1.46737                                                                                                                                                                                                  
 8 151 1 5 1 12 4.5 4 -.17031 .98881 -.3454 -.41696 -.75523                                                                                                                                                                                                    
 8 152 1 6 0 12 2.2 3 .62185 -1.01081 -.3454 -2.08058 -1.46737                                                                                                                                                                                                 
 8 153 1 5 1 12 4.2 4 -.17031 .98881 -.3454 -.63395 -.75523                                                                                                                                                                                                    
 8 154 1 4 0 12 1.5 2 -.96248 -1.01081 -.3454 -2.5869 -2.17951                                                                                                                                                                                                 
 8 155 1 5 0 12 3.2 3 -.17031 -1.01081 -.3454 -1.35727 -1.46737                                                                                                                                                                                                
 8 156 1 5 0 12 2.7 3 -.17031 -1.01081 -.3454 -1.71892 -1.46737                                                                                                                                                                                                
 8 157 1 5 1 12 4.1 4 -.17031 .98881 -.3454 -.70628 -.75523                                                                                                                                                                                                    
 8 158 1 7 0 12 4.8 4 1.41401 -1.01081 -.3454 -.19996 -.75523                                                                                                                                                                                                  
 8 159 1 5 0 12 3.5 3 -.17031 -1.01081 -.3454 -1.14027 -1.46737                                                                                                                                                                                                
 8 160 1 5 1 12 3.6 4 -.17031 .98881 -.3454 -1.06794 -.75523                                                                                                                                                                                                   
 8 161 1 7 1 12 5.5 5 1.41401 .98881 -.3454 .30636 -.04308                                                                                                                                                                                                     
 8 162 1 6 1 12 4.8 5 .62185 .98881 -.3454 -.19996 -.04308                                                                                                                                                                                                     
 8 163 1 5 1 12 3.5 2 -.17031 .98881 -.3454 -1.14027 -2.17951                                                                                                                                                                                                  
 9 164 1 6 0 9 5.2 5 .62185 -1.01081 -.80329 .08937 -.04308                                                                                                                                                                                                    
 9 165 1 5 1 9 6 5 -.17031 .98881 -.80329 .66802 -.04308                                                                                                                                                                                                       
 9 166 1 5 1 9 5.1 5 -.17031 .98881 -.80329 .01703 -.04308                                                                                                                                                                                                     
 9 167 1 6 1 9 5.3 6 .62185 .98881 -.80329 .1617 .66906                                                                                                                                                                                                        
 9 168 1 6 1 9 6.7 7 .62185 .98881 -.80329 1.17434 1.3812                                                                                                                                                                                                      
 9 169 1 5 0 9 3.6 4 -.17031 -1.01081 -.80329 -1.06794 -.75523                                                                                                                                                                                                 
 9 170 1 5 0 9 3.5 4 -.17031 -1.01081 -.80329 -1.14027 -.75523                                                                                                                                                                                                 
 9 171 1 5 0 9 3.9 4 -.17031 -1.01081 -.80329 -.85095 -.75523                                                                                                                                                                                                  
 9 172 1 5 0 9 4.3 5 -.17031 -1.01081 -.80329 -.56162 -.04308                                                                                                                                                                                                  
 9 173 1 5 0 9 4 4 -.17031 -1.01081 -.80329 -.77861 -.75523                                                                                                                                                                                                    
 9 174 1 3 0 9 4.6 4 -1.75464 -1.01081 -.80329 -.34462 -.75523                                                                                                                                                                                                 
 9 175 1 4 1 9 4.5 4 -.96248 .98881 -.80329 -.41696 -.75523                                                                                                                                                                                                    
 9 176 1 4 0 9 3.6 4 -.96248 -1.01081 -.80329 -1.06794 -.75523                                                                                                                                                                                                 
