37224   29 0  86  65
37224   36 0  95  94
37224   40 1  56  76
37224   53 0  78  42
37224   68 0  51  77
37224   73 1  45  71
37224   77 1  84  55
37224   78 0  95  67
37224   81 0  60  56
37224   88 0  97  76
37224  106 0  64  60
37224  110 1  60  69
37224  116 0  82  82
37224  122 0  42  71
37224  124 0  69  79
37224  129 0 105  88
37224  137 1  73  79
37224  143 1  82  85
37224  144 0  85  79
37224  145 0  84  62
37224  148 1  71  81
37224  154 0  75  75
37224  157 1  69  56
37224  180 0  60  44
37224  185 1  88  82
37224  189 0  75  77
37224  200 1  71  79
37224  203 0 110  79
37224  204 0  66  68
37224  221 0  67  75
37224  231 0  48  71
37224  265 1  78  87
37224  268 1  79  74
37224  272 1  55  78
37224  282 0  82  66
37224  286 1  81  73
37224  293 1  71  71
37224  295 1  69  50
47627   93 1  75  73
47627   97 1  85  75
47627  101 0 115  81
47627  105 0  60  63
47627  106 0  81  19
47627  107 0 112  73
50627    8 0  92  65
50627   32 0  86  57
50627   40 0 100  62
50627   52 0  81  59
50627   53 0  63  34
50627   57 0  66  54
50627   69 0  73  60
50627   76 0  79  36
50627   81 0  73  57
50627   86 0 100  60
50627   94 0  74  52
50627   96 0  93  38
50627  107 1  64  63
50627  109 1  78  88
50627  122 1  67  66
50627  128 1 114  78
50627  131 1  66  70
50627  148 1  75  69
50627  152 1  48  51
50627  161 1  48  65
50627  165 1  81  69
50627  166 1  62  44
50627  174 1  93  71
50627  183 1  84  64
50631 5014 1  70  85
50631 5026 0  78  78
50631 5030 1  93  90
50631 5034 1  78  86
50631 5037 1  62  90
50631 5041 0 118 104
50631 5051 1  88 108
50631 5055 1  78 108
50631 5056 0  84 106
50631 5058 1 103 106
50631 5060 1  69 107
50631 5070 0  90  87
50631 5086 1  73 106
50631 5105 1 104 108
50631 5110 1  79 102
50631 5140 1  45  81
50631 5151 1  81 108
50631 5160 0  66 105
50631 5168 1  64 106
50631 5177 0  96 102
50631 5191 1  59  72
60421    8 1  67 101
60421   17 1  53  83
60421  104 1  71  98
60421  140 0  92  71
60421  142 1  82  83
60427   15 0  42  53
60427   24 0  78 108
60427   37 0  62  57
60427   50 0  75  93
60427   58 0 104 107
60427   70 0  56 108
60427   83 0  75 103
60427   92 0  48  85
60427   96 0  75  93
60427  112 0  73 101
60427  114 0  32  58
60427  210 1 115 108
60427  211 1 101 108
60427  223 1  84 108
60427  224 1 101 108
60427  234 1  53  84
60427  240 1  71 103
60427  242 1  79 108
60427  250 1 101 108
60427  255 1  59 106
60427  265 1 100 108
60427  284 1  30  66
60427  295 1  41  97
60427  304 1  62 105
60427  308 1 104 108
60427  310 1  62 102
60427  316 1  44  77
60437   19 0  77  97
60437   49 0  78 107
60437   50 1  89 101
60437   60 1  77 103
60437   66 0  74  89
60437   69 0  86  97
60437   77 1  88 103
60437   86 1  56  80
60437   99 1 112  99
60437  103 0  90 104
60437  104 1  74  98
60437  119 1 100 105
60437  126 1  78 108
60437  129 0 103  91
60437  139 1  63  90
60437  148 0  73  94
60437  149 1 112 107
60437  153 0  85 107
60437  167 0  63  64
60437  194 1  75  91
60439 1009 0  75  94
60439 1012 1  67  65
60439 1016 1  92  80
60439 1031 1  85  93
60439 1037 0  88  77
60439 1045 0  62  67
60439 1088 0  96  76
60439 1094 1  93  84
60439 1120 0 103  93
60439 1123 0 118  88
60439 1133 1 123  91
60439 1147 0  92  75
60439 1152 1  97  66
60441  201 1  62  88
60441  204 1  67  72
60441  211 0  63  69
60441  222 1  73  81
60441  237 1  92  62
60441  241 0  75  64
60441  284 1  53  89
60441  290 1  75  86
60441  292 1  85  86
60441  293 1  82  76
60441  294 1  64  85
60441  297 1  34  63
60441  326 1  53  80
60441  330 0  71  58
60441  344 0  67  51
60441  374 1  79  77
60441  377 0  90  67
60455 1003 1  71  91
60455 1008 0  60  67
60455 1009 0  32  52
60455 1010 0 101  64
60455 1011 1  86 101
60455 1016 1  99  97
60455 1017 1 100 101
60455 1018 1 103 100
60455 1020 1  63  81
60455 1021 0  92  74
60455 1022 1  97 102
60455 1023 0  99  61
60455 1027 1  86 102
60455 1028 0  79  87
60455 1030 1 101 104
60455 1035 1  53  62
60455 1037 1 110 104
60455 1047 0  66  62
60455 1049 1  70  89
60455 1052 1  89  94
60455 1053 0 104  72
60455 1055 0  90  92
60455 1057 1  77  91
60455 1060 1 111  95
60455 1065 1  41  66
60455 1074 1  84  97
60455 1079 0  78  70
60455 1080 0  90  86
60455 1081 1  73 103
60455 1083 0  95 105
60455 1091 1  77 103
60455 1098 0  77  86
60455 1108 0  97  93
60455 1116 1  73  98
60455 1125 0  92  76
60455 1130 1  86  95
60455 1133 0  84  91
60455 1135 0  99 101
60455 1137 1  64  86
60455 1144 1  78  90
60455 1145 0  70  77
60455 1149 0  89  90
60457    1 0  67  92
60457    3 1  96 108
60457   11 1  95 106
60457   12 0  33  88
60457   13 1  60  89
60457   18 0 100 106
60457   22 0  60  97
60457   27 0 115  78
60457   31 1  60  98
60457   33 0  86  90
60457   40 0  93  80
60457   43 0  84  85
60457   44 1 100 104
60457   48 0 101  84
60457   52 0  89 102
60457   56 0 114 103
60457   62 1  85  97
60457   65 0  70  98
60457   70 0  97 103
60457   71 1  77 101
60457   76 1  93 100
60457   77 1  78  77
60457   79 1  92 106
60457   81 0  70  65
60457   94 1  93  86
60457   98 1  99 107
60457   99 0 107  91
60457  109 0 100  84
60457  110 1  85 103
60457  120 0  86  99
60457  121 0  81  64
60457  130 1  78 105
60457  132 0  84  88
60457  134 1  82 106
60457  142 1 111 107
60457  143 1  64  98
60457  146 0 110  92
60457  151 0  93  90
60457  152 0 126  89
60457  155 0  55  59
60457  159 0  67  89
60457  163 1  69  91
60457  169 1 110 101
60457  174 0 112  78
60457  178 1  70  96
60457  184 0 103  85
60457  185 0  82  79
60457  198 0  90  83
60457  210 0 112  91
60457  221 1  81 106
60457  222 0  67  94
60457  224 0 100  84
60457  231 1  74 104
60457  234 0  82  79
60501    6 1  92  87
60501   26 0  99  96
60501   28 1  53  54
60501   30 0  67  78
60501   31 1  93 104
60501   36 0  70  48
60501   44 0 104 100
60501   46 0  71  75
60501   48 1  56  73
60501   51 0  78  99
60501   52 1  97 104
60501   54 1  90  66
60501   58 1  82 100
60501   59 1  56  68
60501   66 1  58  95
60501   67 0  97  95
60501   78 1  78  72
60501   92 1  71  82
60501  109 0  75  52
60501  110 1  88 102
60501  111 1  59  53
60501  116 0  69  73
60501  121 1  82  83
60501  146 1  73  96
60501  163 1 100 105
60501  164 0  93  90
60729  263 0  84  70
60729  264 0  75  89
60729  272 1 105 100
60729  302 0  90  93
60729  331 0 111 102
60729  337 1  86 102
60729  342 1 123 100
60741 4006 1  67  91
60741 4010 1  85  95
60741 4012 1  99  82
60741 4016 1  75  93
60741 4028 1  63  70
60741 4030 0  99  61
60741 4031 1  78  88
60741 4040 1  82  89
60741 4042 1  81  93
60741 4050 0  69  45
60741 4056 1  62  87
60741 4057 1  88  75
60741 4064 1  70  83
60741 4066 1  41  56
60741 4074 1  70  77
60741 4085 1  77  84
60741 4091 1  75  73
60741 4097 0  63  59
60741 4106 1  77  93
60741 4116 1  71  78
60741 4120 0  60  36
60741 4122 0  81  84
60741 4124 1  58  86
60741 4148 0 105  83
60741 4151 1  71  88
60741 4154 0 100  83
63619    4 0  99  79
63619   55 0  95  80
63619   59 0  78  77
63619   77 1  64  59
63833    9 0  66  71
63833 5012 0  67  71
63833 5023 0  58  62
63833 5047 1  95  86
63833 5079 0  81  71
63833 5083 0  99  77
63833 5092 1 114  90
63833 5112 1 103  82
63833 5140 0  92  77
63833 5196 0  58  71
63833 5209 0  64  78
63833 5212 0  73  73
64251 1007 1 105 105
64251 1009 1  81  99
64251 1019 0 105  88
64251 1020 1  95 107
64251 1022 0 100  83
64251 1030 0  69  84
64251 1031 0  85  77
64251 1098 0  75  75
64251 1104 0 115  80
64251 1107 1  64 101
64251 1120 0  71  94
64251 1122 1  92  98
64251 1126 1  99  92
64251 1131 1  58 102
64251 1132 1  99  94
64251 1133 1  71  96
64251 1136 1  77 101
64251 1144 0  92  89
64251 1150 1 123 100
64251 1151 1 114 101
64251 1162 0  99  88
64251 1175 0  71  96
64251 1179 1 101  95
64251 1184 1  90  93
64251 1191 1  88  83
64251 1196 0  75  94
64251 1198 1  85  93
64251 1204 1  82 105
64251 1208 1 104 101
64251 1226 1  79  94
64251 1239 1  60 103
64251 1246 0  95  87
64251 1263 0  89  96
64251 1266 1  96  90
64251 1272 1  75 100
64251 1296 1  81 100
64321 5001 0  74  66
64321 5004 1 119 100
64321 5007 1  71  57
64321 5014 1  93  84
64321 5021 1  78  76
64321 5024 1  84  89
64321 5025 1  96  76
64321 5031 0  82  35
64321 5041 1 104  76
64321 5044 1  86  83
64321 5046 1  81  79
64321 5051 0 112  81
64321 5053 1  86  93
64321 5056 0  88  66
64321 5057 0  53  31
64321 5064 1  45  46
64321 5065 1  67  78
64321 5069 0  73  63
64321 5080 0  96  85
64321 5084 1  96  62
64321 5086 1  81  51
64321 5089 1  85  49
64321 5092 0  67  40
64321 5094 0  73  41
64321 5097 0  99  67
64321 5100 0  92  67
64321 5102 1 104  93
64321 5107 1  79  46
64321 5110 0  79  59
64321 5122 0  85  53
64321 5124 1  81  74
64321 5132 1  75  56
64321 5149 1  73  55
64321 5155 1  74  82
64321 5163 0  97  44
64321 5167 1 125  88
64327    5 0  53  40
64327   10 0  63  71
64327   11 0  58  80
64327   19 1  19  94
64327   27 1  64  98
64327   40 0  71  82
64327   41 1  73  92
64327   48 0  85  85
64327   49 0  56  72
64327   56 0  88  76
64327   57 0  74  85
64327   59 1  84  90
64327   63 1  73  86
64327   76 0  60  80
64327   77 1  99  91
64327   78 1  74  94
64327   84 0  60  98
64327   89 0  78  80
64327   90 0  88  89
64327   93 0  66  87
64327  118 1  78 101
64327  125 0  49  70
64327  126 0  66  74
64327  134 1  85 101
64327  137 1  66  90
64327  147 1  69  82
64327  149 0  88  81
64327  158 0  86  90
64327  163 0  64  75
64327  176 0 105  71
64327  177 0  85  97
64327  181 1  71  87
64343    2 0  62  85
64343   17 1 125 106
64343   24 1 100 108
64343   30 1  81  98
64343   36 1  88  87
64343   37 0  55  10
64343   42 0 118  89
64343   51 1  64  95
64343   52 1  67 107
64343   53 0  97  18
64343   55 1  63 102
64343   60 1  89 104
64343   61 0  75  44
64343   62 1  58  50
64343   63 0  71  44
64343   65 1 101 108
64343   70 1  95  86
64343   76 1  97  98
64343   79 1  51  97
64343   85 1  73 106
64343   86 1  88  99
64343   87 1  99 106
64343   88 0  93  59
64343  100 1 110 108
64343  107 0  70 104
64343  109 1  90  98
64343  112 1  49  28
64343  113 0 101  91
64343  121 0 115  87
64343  122 1  59 108
64343  124 0  60  62
64343  133 1  67 106
64343  135 1  58  46
64343  138 0  95  50
64343  145 0  62  52
64343  149 1  75 102
64343  192 1  82  92
64343  197 1  90 103
64359  160 0  85  93
64359  238 0 112 104
64359  259 0 119  94
64359  262 0  73  84
64359  310 1  73  85
64359  412 1  55  63
64359  417 1  70  45
64359  423 1  96  90
64359  596 0 112  95
64359  637 0 112  98
64359  699 1  89  82
64359  720 1  86  94
64359  734 1  85  85
64359  735 1  66  62
64359  757 1 101  97
64359  794 1  90  87
64428   91 1  58 101
64428  119 1  81  68
64428  158 0 134  85
64428 1290 0  74  68
64428 1291 0  88  55
65385   41 1  97  99
65385  129 0  85  98
65385  151 0  82  83
65385  195 0  92  92
66365   46 0  71  68
66365  109 1  85 105
66365  116 1  42  79
66365  134 1  92  93
66365  136 1  52  99
66365  138 1  70  92
67051   16 0  58  40
67051   50 1  73  94
67051   60 1  73  85
67051   81 1  33  55
67051   89 0  69  44
67051  115 1  73  97
67051  159 0  56  75
67051  175 0  74  73
67051  208 1  55  80
67105   14 1  73  28
67105   27 1  77  69
67105   30 1  69  34
67105   34 1 119  60
67105   40 1  93  74
67105   60 1 100  20
67105   68 0 126  84
67105   72 1  86  57
67105   96 1 115  72
67105   97 1 114  78
67105   99 1  74  64
67105  103 1  81  64
67105  109 0 110  64
67105  113 1 110  43
67105  116 1  86  66
67105  120 0  92  62
67105  128 1 127  82
67105  131 1  73  89
67105  132 1 104  60
67105  146 1  86  52
67105  147 0  89  92
67105  155 1 103  42
67105  156 0 108  62
67105  160 0  96  80
67105  192 1  89  65
67105  193 1  97  93
67105  196 0  92  80
67105  201 1  93  90
67105  207 1 100  62
67105  208 0 107  86
67105  209 1  92  78
67311    6 1  55  88
67311   17 0  99  85
67311   18 1 103  93
67311   36 0  88  80
67311   44 1  97  96
67311   50 1 105 100
67311   70 0  63 100
67311   83 1  66  79
67311   87 1  62  95
67311  130 1  58  98
67311  141 1  95  99
67311  144 0  93 101
68107    5 1  85  98
68107   12 1  86 105
68107   18 1  84  95
68107   22 1  82  96
68107   25 1  79  91
68107   26 1 125 101
68107   28 1  73  77
68107   37 0 110  95
68107   45 1 108  90
68107   48 0  79  86
68107   60 1  62  84
68107   65 0  67  66
68107   66 1  36  70
68107   70 1  79  76
68107   73 1  89  85
68107   74 0  69  93
68107   77 1  49  81
68107   78 0 104  85
68107   80 1  69  87
68107   83 0  82  88
68107   87 0  71  70
68107   90 1  67  75
68107   92 1  45  93
68107   96 1  62  86
68107   98 1  63  79
68107   99 0 118 100
68107  101 1 100  99
68107  110 1  88  90
68107  118 0  75  89
68107  123 1  78  91
68107  126 1  74  90
68107  128 1  79  80
68107  132 1  70  70
68107  133 1  59  73
68107  138 1  88  93
68107  139 1  59  81
68107  140 1  67  82
68107  141 0  55  68
68107  144 1  26  69
68107  146 1  56  74
68107  147 1  40  84
68107  148 1  37  51
68107  153 1  55  74
68107  156 1  55  74
68107  160 1 105  93
68107  163 1  66  75
68107  165 1  82 100
68107  167 1  81  84
68107  168 0  67  72
68107  171 1  52  71
68107  172 0  97  84
68107  174 0  70  75
68107  175 1  95  92
68107  178 0  53  75
68107  179 1  71  99
68107  180 0  92  85
68107  183 0  82  58
68107  184 0  79  71
68107  185 1  82  76
68107  186 1  69  70
68107  187 0  73  80
68107  188 0  75  66
68107  190 0  79  82
68107  191 1  60  67
68107  193 1  45  67
68107  197 1  52  75
68107  201 1  45  73
68107  204 0  71  89
68107  205 0  45  60
68107  206 1  69  67
68107  209 0  77  87
68107  210 0  63  73
68107  211 1  29  70
68107  212 0  95  75
68107  216 1  62  65
68107  217 1  32  65
68107  219 0  53  80
68107  220 0  48  54
68107  221 0  82  86
68111    7 1  85  87
68111    8 1  78  83
68111    9 1  53  83
68111   11 1  56  90
68111   21 1  84  95
68111   22 0  93  81
68111   24 0  63  88
68111   25 0  73  79
68111   33 1  71  72
68111   34 1  73  93
68111   38 1  71  89
68111   43 1  62  84
68111   46 1  97 102
68111   49 1  90  82
68111   56 1  89  79
68111   57 1  96  89
68111   69 1  74  86
68111   70 0  81  80
68111   76 1  64  66
68111   82 1  71  93
68111   84 0  66  75
68111   85 0  63  64
68111   88 0  86  89
68111   92 0  67  77
68111   95 1  93  92
68111   99 0  85  69
68111  109 0  79  80
68111  113 1  97  97
68111  120 0  60  79
68111  121 0  88  92
68121 5000 1  84  84
68121 5002 0  74  85
68121 5003 1  64  81
68121 5010 1  82  89
68121 5014 1  62 100
68121 5024 1  69  93
68121 5032 1  67  89
68121 5036 1  62  58
68121 5039 1  53  64
68121 5070 1  53  41
68121 5075 1  56  96
68121 5080 1  69  90
68121 5089 1  71  96
68121 5095 1  84 106
68121 5105 1  71  87
68121 5107 0  88  66
68121 5117 1  73 104
68121 5124 1  63  45
68121 5131 1  67  66
68121 5132 0  82  78
68121 5146 1 108 102
68121 5153 0  73  71
68125   14 0  90  77
68125   15 0  90  99
68125   16 1  64  70
68125   18 1  88 106
68125   19 1  45  90
68125   27 0  73  80
68125   41 1  96 101
68125   42 1  56  93
68125   45 1  41  66
68125   61 1  62  95
68125   63 0  52  89
68125   73 1  66  86
68125   74 1  66  87
68125   77 1  70 100
68125   82 1  95  95
68125   91 0  79  62
68125   93 1  92  98
68125   96 1  71  27
68125   99 1  78  91
68125  100 1  82 102
68125  101 1  62  81
68125  104 1  82  65
68125  105 1 122 101
68125  111 1  82  92
68125  116 0  49  10
68125  117 1 100  93
68125  121 1  60  75
68125  126 0  47  36
68125  127 1  59  99
68125  128 1  78  85
68125  131 1  60  91
68125  135 1  88 105
68125  136 1  90  98
68125  139 0  62  67
68125  145 1 100  98
68125  149 0  77  71
68125  156 0  84  85
68125  159 0  64  83
68125  174 1  90  96
68125  176 1  84  66
68125  183 1  85  85
68125  185 1  55  88
68125  196 0  74  94
68125  199 0 107  91
68125  208 0  63  86
68125  211 1 100 106
68125  213 1 103  99
68125  214 1  37  79
68125  215 1  70  91
68125  216 1 118 106
68133 5020 1  73  93
68133 5023 1  40  77
68133 5035 1  55 101
68133 5037 0  56  90
68133 5043 1  59  89
68133 5056 1  60  85
68133 5069 0  74  60
68133 5071 0  66  76
68133 5083 1  73  92
68133 5084 0  93  99
68133 5087 1  67  96
68133 5093 1  67  95
68133 5098 0  62  95
68133 5100 0 103  92
68133 5104 0  34  55
68133 5108 0  49  72
68133 5111 1  32  32
68133 5112 1  95  98
68133 5131 0  47  78
68133 5143 0  92 100
68133 5152 0  74  78
68133 5159 1  67  44
68133 5163 1  60  92
68133 5176 1  44  73
68133 5177 1  82  96
68133 5183 0  70  86
68133 5195 0  42  79
68133 5196 0  37  88
68133 5198 1  51  65
68133 5202 1  64  99
68133 5203 1  23  39
68133 5205 1  59  84
68133 5210 1  33  64
68133 5214 1  63  98
68133 5219 1  48  74
68133 5220 0  62  93
68133 5232 1  53  86
68133 5255 1  64  87
68133 5257 1  34  75
68133 5261 1  58  83
68133 5270 0  49  76
68133 5278 1  97  97
68133 5287 0  52  75
68133 5288 1  70  99
68133 5291 1  89 100
68133 5296 1  82  99
68133 5298 0  40  69
68137    1 1  29  61
68137    2 1  37  60
68137    3 1  40  66
68137    4 1  47  79
68137    5 1  34  72
68137    9 1  32  65
68137   11 1  55  69
68137   12 1  96  97
68137   13 1  71  83
68137   14 1  33  63
68137   16 1  27  57
68137   18 1  67  59
68137   19 1  64  85
68137   22 1  55  92
68137   23 1  40  66
68137   24 1  82  79
68137   25 1  37  81
68137   26 1  30  82
68137   27 1  58  75
68137   28 1  62  78
68137   34 1  22  60
68137   38 1  86  89
68137   39 1  30  51
68137   41 1  30  61
68137   42 1  59  90
68137   43 1  82  70
68137   44 1  59  64
68137   45 1  30  53
68137   46 1  71  91
68137   48 1  44  85
68137   49 1  56  66
68137   50 1  55  90
68137   52 1  38  30
68137   53 1  41  40
68137   54 1  36  59
68137   55 1  67  96
68137   56 1  52  79
68137   59 1  95  97
68137   62 1  58  75
68137   64 1  37  80
68137   65 1   4  54
68137   66 1  34  43
68137   67 1  63  70
68137   68 1 101 100
68137   69 1  37  83
68137   70 1  66  73
68137   74 1  34  88
68137   75 1  23  34
68137   77 1  30  65
68137   78 1  21  59
68137   79 1  12  30
68137   80 1   7  55
68137   81 1  37  59
68137   82 1  48  87
68137   83 1  49  91
68137   84 1  23  31
68137   85 1  19  30
68137   86 1  66  76
68137   87 1  63  83
68137   88 1  58  77
68137   91 1  26  83
68137   92 1  22  67
68137   93 1  18  35
68137   94 1  70  91
68137   96 1  29  35
68137   97 1  19  62
68137   98 1  42  63
68137   99 1  33  74
68137  100 1  19  66
68137  101 1  53  78
68137  207 0  52  57
68137  208 0  41  64
68137  209 0  18  40
68137  212 0  55  59
68137  213 0  55  57
68137  214 0  37  56
68137  215 0  40  65
68137  219 0  53  66
68137  221 0  77  92
68137  222 0  32  79
68137  223 0  55  71
68137  226 0  52  68
68137  228 0  37  47
68137  231 0  41  60
68137  233 0  49  40
68137  234 0  53  53
68137  237 0  60  75
68137  239 0  59  69
68137  242 0  29  46
68137  243 0  44  62
68137  244 0  58  78
68137  246 0  82  54
68137  251 0  67  73
68137  252 0  58  82
68137  254 0  56  67
68137  255 0  59  67
68137  258 0  37  66
68137  260 0  41  65
68137  261 0  74  97
68137  264 0  81  76
68137  268 0  25  47
68137  270 0  95  79
68137  272 0  70  85
68137  273 0  56  65
68201    3 0 132 100
68201    5 1 127  96
68201   11 1  81  77
68201   14 0  96  66
68207    7 1  52  63
68207   84 1  41  45
68207  101 1  37  68
68207  126 1  42  62
68207  167 0  53  54
68217    1 0  66  76
68217    3 0  60  47
68217   16 0  51  48
68217   70 0  47  83
68217   71 1  79 103
68217   74 1  58  91
68217   75 1  52  80
68217   76 1  37  77
68217   83 1  32  83
68217   87 1  48  96
68217   94 1  59  78
68217  100 1  70  91
68217  101 1  67  89
68217  106 1  73  79
68217  108 1  36 101
68217  109 1  66  79
68217  110 1  42  93
68217  112 1  81  94
68217  114 1  52  92
68217  118 1  48  80
68217  121 1  77 102
68217  125 1  62  67
68217  132 1  34  93
68227    3 0  90  83
68227   13 0  97  86
68227   15 0  63  83
68227   20 0  56  76
68227   21 0  62  83
68227   28 0  81  66
68227   30 0  59  11
68227   33 0  85  63
68227   44 0  58  76
68227   46 0  66  94
68227   50 0  74  62
68227   54 0  78  64
68227   55 0  67  68
68227   80 1  71  76
68227   84 1  64  67
68227  122 1  78  83
68227  123 1  52  83
68233  403 1 108 100
68233  405 1  49  85
68233  408 0  60  47
68233  422 0  63  73
68233  428 0  82  73
68233  433 0  42  60
68233  434 0  52  48
68233  436 0  67  71
68233  438 1  38  51
68233  439 1  41  56
68233  440 1  52  80
68233  441 1 105 100
68233  442 1  56  63
68233  444 1 107  98
68233  445 1  81  96
68233  446 1  79  88
68233  448 1  41  45
68233  455 0  53  43
68233  457 0  23  25
68233  466 1  44  54
68233  467 1  96  92
68233  469 1  66  56
68233  470 1  60  60
68233  471 1  70  96
68233  473 1  51  65
68233  480 0  62  51
68233  484 0  56  54
68233  487 0  56  70
68233  490 1  73  92
68233  495 1  92  90
68233  498 1 118  97
68233  501 1  30  74
68233  634 1  58  65
68233  652 1  70  77
68233  777 1  37  65
68233  921 0  93  54
68233 1052 1  48  57
68237    7 0  78  73
68237   11 1  77  90
68237   18 0  88  68
68237   32 1  99  94
68237   36 1  96 107
68237   41 1  89  93
68237   42 1  62  89
68237   47 1  75 100
68237   51 1  95  95
68237   62 0  79  84
68237   71 1  75  79
68237   73 0  90  82
68237   75 0  75  87
68237   84 0  77  71
68237   85 1  89 101
68237   87 0  86  93
68237   93 1  66  98
68237  110 0  75  80
68237  115 1  44  73
68237  126 0  79  78
68237  128 0  74 100
68237  129 1  95  71
68237  134 0  67  80
68237  137 1  84  90
68237  153 1  99  94
68237  158 1  62  72
68237  161 0  85  94
68237  162 0  85  85
68237  164 1  63  57
68237  173 1  64  68
68237  178 1  70  72
68237  185 1  75  98
68237  188 0 107  84
68237  195 1  90 107
68237  197 0  82  88
68237  208 1 114 102
68237  212 0  84  94
68241 1004 1  86  96
68241 1012 1  77  83
68241 1020 1  99  76
68241 1021 1  75  69
68241 1031 1  86  94
68241 1032 1  86  98
68241 1056 1  75  64
68241 1066 1  53  69
68241 1070 1  79  63
68241 1072 1  67  86
68241 1073 1  86  80
68241 1074 1  63  82
68241 1076 0  79  50
68241 1095 0 112  93
68241 1108 0 115  83
68241 1116 0  75  77
68241 1117 0  90  82
68241 1138 0  92  95
68255    1 0  62  55
68255    2 0  89  91
68255    6 0  77  93
68255    9 0  75  85
68255   10 0  89  95
68255   24 0  85 101
68255   28 0 110 103
68255   35 0 104  87
