1211518 29949372
1221134 30079340
1221134 30084281
1221134 30085322
1221920 301 2220
1220423 30254240
1220423 30267191
1220720 30332230
1220720 30351251
1220720 30338302
1220235 30582390
1220235 30588361
1220235 30578382
1220435 30680360
1220435 30689371
1220435 30678392
1231323 30741260
1231323 30771241
1231323 30739212
1230829 30865250
1230829 30880201
1230829 30830322
1230332 30976290
1230332 30984291
1230332 30953362
1230624 31054210
1230624 31084201
1230624 31052272
1231729 31153220
1231729 31163311
1231729 31125302
1241424 31231280
1241424 31255271
1241125 31320230
1241125 31333271
1241125 31310272
1240614 31434190
1240614 31462281
1241616 31545210
1241616 31560311
1240524 31677280
1240524 31687331
1240524 31664372
1240427 31783280
1240427 31785281
1240427 31762332
1240324 31873280
1240324 31883291
1240324 31854242
1241415 31912140
1241415 319 5142
1241419 32013210
1241419 32050251
1241419 32021252
1241427 32123220
1241427 32176241
1241427 32131322
1240429 32274320
1240429 32278341
1240429 32256382
1241415 323 8160
1241415 32331151
1241415 323 9202
1240924 32411250
1240924 32453201
1240924 32443192
1311933 32674370
1311933 32680372
1310431 32745310
1310431 32747302
1310527 32881340
1310527 32881271
1310527 32866282
1310432 32960310
1310432 32981291
1310429 33084330
1310429 33086301
1310429 33079332
1311924 33116260
1311924 33181281
1311924 33169332
1310430 33227250
1310430 33274271
1310430 33255312
1311422 33317210
1311422 33352251
1311422 33332362
1311926 33415280
1311926 33450251
1311926 33460342
1311621 33513210
1311621 33543181
1310416 33624210
1310416 33664101
1310416 33616102
1311428 337 6200
1311428 33769111
1311428 33739132
1311919 33817230
1311919 33839241
1311919 33842272
1310418 33947250
1310418 33987281
1310418 33959292
1310228 34034230
1310228 34047121
1310228 34037202
1310225 34143270
1310225 34180271
1310225 34152292
1311530 34223350
1311530 34265341
1311530 34243382
1310421 34328270
1310421 34369201
1310421 34333332
1321913 34417140
1321913 34427191
1321419 34720240
1321419 34757201
1321419 34723352
1321221 34815200
1321221 34834121
1321221 34819322
1320512 34930140
1320512 34933111
1320512 34924372
1321622 35013140
1321622 35039121
1321622 35017212
1320228 35134260
1320228 35152362
1321415 35216150
1321415 35225161
1321415 352 8242
1411916 35311140
1411916 35320 31
1411711 35413120
1411711 35446 71
1411722 35559300
1411722 35570201
1411722 35536292
1410921 35631260
1410921 35669241
1410921 35624332
1410425 35761300
1410425 35773221
1410425 35735302
1410925 35842150
1410925 35849181
1410925 35813262
1410720 35948230
1410720 35965251
1410720 35918282
1410916 36148170
1410916 36160201
1410916 36122192
1411427 36222190
1411427 36232161
1411427 362 8222
1411418 36314150
1411418 36323171
1411418 36320262
1411527 36416250
1411527 36428271
1411527 36413302
1411933 36588330
1411933 36586301
1411933 36553342
1411931 36675290
1411931 36688331
1411931 36659372
1411925 36729250
1411925 36771281
1411925 36725322
1411920 36837150
1411920 36839181
1411920 368 9232
1511428 36938290
1511428 36971281
1510434 37036300
1510434 37051251
1510531 37162250
1510531 37178211
1510135 37287380
1510135 37290381
1510135 37284362
1511432 37365290
1511432 37380291
1511432 37352372
1510416 37452200
1510416 37466271
1510236 37588370
1510236 37590361
1510236 37592362
1510927 37678340
1510927 37682321
1510927 37653352
1510317 37750200
1510317 37775121
1511725 37860360
1511725 37876331
1511916 37917 80
1511916 37927 51
1511934 38081260
1511934 38078231
1511934 38050332
1511429 38120220
1511429 38141131
1521424 38253310
1521423 383 3150
1521423 38310 81
1520234 38487340
1520234 38489351
1520234 38492372
1520427 38533340
1520427 38550241
1520923 38658310
1520923 38665201
1520919 38739220
1520919 38748131
1520427 38825171
1521914 39023160
1521914 39031191
1520424 39167240
1520424 39172211
1520424 39144362
1521524 39379360
1521524 39385261
1520418 39530200
1520418 39556151
1611311 396 2150
1611311 39622 31
1611423 39735300
1611423 39769271
1611423 39740322
1610422 39845230
1610422 39861311
1610422 39830282
1611621 40061270
1611621 40074261
1611621 40049312
1610421 40248220
1610421 40265211
1610421 40246372
1611219 40317160
1611219 40328111
1610918 40423240
1610918 40475131
1610918 40420212
1610620 40534180
1610620 40558211
1610620 40530232
1610923 40654271
1610923 40624342
1611327 40747270
1611327 40771341
1611327 40753382
1610925 40883350
1610925 40885341
1610925 40871372
1610415 409 8170
1610415 40926121
1611526 41029220
1611526 41054231
1611526 41027302
1611419 41118270
1611419 41121241
1611419 41117262
1610415 41223140
1610415 41243 81
1610415 41221172
1611622 41319120
1611622 41328 31
1611622 41314 82
1611425 414 3 80
1611425 414 2 81
1611425 41416132
1621620 41529220
1621620 41556211
1621620 41525302
1621926 41677310
1621926 41686351
1621926 41648382
1711233 41786390
1711233 41788361
1711233 41792382
1710428 42042230
1710428 42072241
1710428 42032322
1710831 42188330
1710831 42188331
1710831 42173392
1720824 42550210
1720824 42572251
1720425 42632200
1720425 42655191
1720425 42618262
1720931 42927300
1720931 42976301
1720931 42962382
1721916 43014110
1721916 43017151
1721916 43010232
1810814 43433100
1811424 43553310
1811424 43549261
1811330 43660360
1811330 43684281
1811330 43654352
1811910 43723150
1811910 43721101
1811910 43721232
1811417 43825140
1811417 43852131
1811417 43821202
1811428 43953220
1811428 43981231
1811428 43927262
1810430 44069300
1810430 44083281
1810430 44040362
1810134 44185340
1810134 44189331
1810134 44174382
1810926 44250280
1810926 44266271
1810926 44218292
1811919 44339201
1811919 44318272
1810423 44454220
1810423 44468201
1810423 44416252
1810417 44539240
1810417 44539292
1811325 44684320
1811325 44688271
1811325 44678332
1810519 44753250
1810519 44768221
1810519 44744302
1810423 44852240
1810423 44859111
1810423 44836212
1810431 44987350
1810431 44989291
1810431 44980382
1810631 45077320
1810631 45081281
1810631 45040312
1810926 45151250
1810926 45166271
1810926 45131332
1811824 45268210
1811824 45281201
1811824 45243312
1811531 45330170
1811531 45349161
1811531 45332292
1910422 45512150
1910422 45534271
1910422 45529332
1911521 45624300
1911521 45654301
1911521 45633342
1911521 45747130
1911521 45764131
1911521 45753252
1911233 45849180
1911233 45872382
1911932 45926320
1911932 45951331
1911932 45945372
1911522 46065350
1911522 46085301
1911522 46069352
1910517 46121150
1910517 46177261
1910517 46151302
1911525 46228190
1911525 46247281
1911525 46233322
1910926 46357290
1910127 46438260
1910127 46466281
1910127 46451312
1921524 46530370
1921524 46557291
1920935 46667290
1920522 46761220
1920522 46770271
1920522 46748322
1920534 46846260
1920534 46871301
1920534 46840332
1920536 46974360
1920536 46980351
1920536 46961372
1920534 47027280
1920534 47026302
1921519 47130250
1921519 47171191
1921519 47152272
2011631 47243300
2011631 47251241
2011631 47238352
2011423 47320260
2011423 47354171
2011423 47311322
2010729 47565200
2010729 47577151
2010729 47540272
2010235 47686370
2010235 47689321
2010235 47693372
2011334 47754300
2011334 47775281
2011334 47746322
2011624 47828250
2011624 47845 51
2011624 47825142
2010426 47951260
2010426 47966181
2010426 47944282
2021926 48017190
2021926 48061181
2021926 48019352
2021931 48123190
2021931 48132291
2021927 48266200
2021927 48279271
2021927 48261382
2020920 48444250
2020920 48428262
2020626 48665290
2020626 48684261
2020727 48761270
2020727 48780231
2020727 48737372
2021329 48942250
2021329 48972251
2021329 48933282
2021931 49146260
2021931 49174331
2021931 49137382
2110527 49250270
2110527 49283211
2110527 49261302
2111424 49468300
2111424 49483311
2111424 49470332
2110330 49535220
2110330 49554241
2110330 49553272
2111930 49626170
2111930 49676311
2111930 49654302
2111122 49719160
2111122 49746131
2111122 49724312
2110921 49849190
2110921 49881251
2110921 49839242
2111625 49948280
2111625 49976231
2111625 49960272
2111632 50014180
2111632 50025151
2110619 50115200
2110619 50155111
2110619 50145242
2110423 50211140
2110423 50222 81
2110423 50223242
2111434 50372250
2111434 50384251
2111434 50366302
2111425 50436210
2111425 50469181
2111425 50428212
2111621 50517240
2111621 50560201
2111621 50533282
2110429 50638160
2110429 50660211
2110429 50628242
2110435 50748310
2110435 50786311
2110435 50773342
2121930 50820310
2121930 50842291
2121930 508 7312
2121414 50913180
2121414 50945111
2121414 50925152
2121623 51014110
2121623 51038111
2121731 51136130
2121731 51176201
2121922 51225130
2121922 51228161
2121922 51214272
2121625 51420160
2121625 51435251
2121625 51426182
2120625 51532170
2120625 51567171
2120625 51534232
2121427 51618280
2121427 51658281
2121427 51634292
2120428 51731180
2120428 51778191
2120428 51748232
2121132 51844290
2121132 51888281
2121132 51849362
2120423 519 9160
2120423 51937131
2120423 51921242
2121933 52017220
2121933 52029271
2121933 52016332
2121430 52114210
2121430 52152191
2121430 52131222
2121431 52246180
2121431 52288241
2121431 52267312
2121626 52326250
2121626 52373311
2121626 52328292
2120927 52453230
2120927 52474241
2120927 52442352
2120331 52568300
2120331 52580211
2211720 52618120
2211720 52612 51
2211720 526 1 52
2211726 52762350
2211726 52784241
2211726 52750362
2210336 52827250
2210336 52834141
2210624 52944290
2210624 52956251
2210624 52937342
2210335 53082390
2210335 53087361
2210335 53080382
2211430 53113320
2211430 53112371
2211430 53115352
2211329 53250320
2211329 53282261
2211329 53248342
2210331 53368230
2210331 53370201
2210331 53339272
2211725 53457290
2211725 53466181
2211725 53433272
2221419 535 4140
2221419 535 3 21
2220924 53616220
2220924 53656231
2220924 53651322
2221427 53770230
2221427 53782251
2221427 53737272
2221423 53834240
2221423 53846221
2221423 53812252
2221829 53918250
2221829 53918161
2221829 539 8252
2221516 54067270
2221516 54062171
2221516 54027292
2221425 54125230
2221425 54138241
2221425 54128252
2310712 54313160
2310712 54322 61
2310712 543 6112
2310431 54579340
2310431 54587331
2310431 54574402
2311326 546 9180
2311326 546 7161
2311326 54622282
2311425 54870280
2311425 54872261
2311425 54826252
2311719 54911260
2311719 54919131
2311719 54911232
2310725 55070250
2310725 55083261
2310725 55051312
2311631 55171290
2311631 55179331
2311631 55145352
2311925 55243300
2311925 55264211
2311925 55232332
2311422 55343310
2311422 55372281
2311422 55336322
2311527 55484360
2311527 55485391
2311527 55476402
2320723 55527140
2320723 55546251
2320723 55515262
2321815 55619120
2321815 55670121
2321815 55640242
2321528 55740230
2321528 55761241
2321924 55856250
2321924 55864241
2321924 55833352
2321714 559 1120
2321714 559 8131
2321714 559 3 92
2320728 56064240
2320728 56083281
2320728 56040322
2321236 56183330
2321236 56190341
2321236 56174372
2321917 56242250
2321917 56263271
2321328 56372280
2321328 56382231
2321328 56354282
2320427 56431260
2320427 56460301
2320427 56424342
2410920 56542240
2410920 56574261
2410920 56545352
2411223 56672250
2411223 56685271
2411223 56644352
2410411 567 9150
2410411 56750181
2410411 56731322
2411929 56840310
2411929 56856361
2411929 56818372
2411422 56924210
2411422 56948111
2411422 56918342
2411324 57079350
2411324 57086311
2411324 57051372
2410221 57182310
2410221 57190321
2410221 57169372
2411436 57262310
2411436 57280321
2411436 57244362
2411523 57341200
2411523 57355221
2411523 57323272
2411926 57472300
2411926 57483331
2411926 57458402
2410430 57683340
2410430 57687321
2410430 57666372
2411422 57770270
2411422 57782251
2411422 57751332
2410932 57889370
2410932 57889361
2410932 57874372
2410232 57987350
2410232 57987351
2410232 57977372
2410428 58041200
2410428 58074291
2410428 58036362
2410422 58225120
2410422 58268151
2410422 58217232
2410421 58371180
2410421 58381271
2410421 58346312
2410524 58470220
2410524 58484201
2410524 58441312
2411424 58543260
2411424 58572241
2411424 58548362
2410423 58652260
2410423 58676271
2410423 58634292
2410432 58786310
2410432 58788381
2410432 58755382
2510916 58932200
2510916 58954151
2510916 58930252
2510420 59026230
2510420 59047221
2510623 59184221
2510623 59147312
2511920 59212220
2511920 59227121
2511920 59224282
2510933 59383310
2510933 59388301
2511935 59484380
2511935 59488341
2511935 59471342
2510222 59770250
2510222 59780191
2510222 59748322
2510934 59887340
2510934 59889361
2510934 59882402
2510131 59984360
2510131 59987351
2510131 59985392
2511432 60017240
2511432 600 8302
25113 4 60155270
25113 4 60132161
25113 4 60118332
2511526 60326300
2511526 60329221
2511526 603 6292
2511923 60549250
2511923 60575261
2511923 60532342
2511425 60753270
2511425 60740241
2511629 60851310
2511629 60866291
2511127 61077301
2511127 61055352
2511930 61215180
2511930 61230231
2511930 61232332
2511616 61371310
2511616 61381281
2511616 61336322
2611428 61421210
2611428 61479261
2610629 61543310
2610629 61584361
2610629 61539362
2610613 61622250
2610613 61673271
2610422 61731200
2610422 61751251
2610422 61712352
2611432 61825300
2611432 61850251
2611432 61813342
2611920 61913230
2611920 61936201
2611422 62054290
2611422 62084311
2611422 62038372
2611419 62123150
2611419 62178181
2611419 62142242
2611426 62265300
2611426 62283341
2611426 62236332
2610917 62316110
2610917 62342161
2611426 624 6110
2611426 62434141
2611426 624 8112
2610427 62532320
2610427 62578351
2610427 62547372
2610528 62623250
2610528 62669291
2610528 62640332
2611424 62746220
2611424 62766201
2611424 62729262
2610430 62858330
2610430 62880381
2610430 62843392
2610432 62988220
2610432 62989291
2611932 63029150
2611932 63061251
2611412 632 2130
2611412 63215181
2610424 63322250
2610424 63373311
2610424 63322292
2610414 63464310
2610414 63487361
2610414 63461372
2621423 63561340
2621423 63581281
2621423 63544362
2621420 63674280
2621420 63685331
2620426 63769240
2620426 63780201
2620426 63748332
2621427 63841310
2621427 63870301
2620419 63955320
2620419 63965301
2620419 63935352
2621430 64075330
2621430 64079281
2621430 64053302
2621733 64167330
2621733 64185351
2621733 64168392
2621927 64264240
2621927 64278181
2621927 64234272
2621414 64338170
2621414 64354141
2621414 64315182
2710221 64450220
2710221 64474211
2710221 64425332
2711314 64516160
2711314 64525231
2711425 64619190
2711425 64641221
2711425 646 7292
2711423 64748151
2711423 64715282
2710628 64833250
2710628 64859261
2710628 64822302
2711223 64928280
2711223 64971261
2711223 64915312
2710514 65014180
2710514 65049 81
2710514 65023142
2711428 65151280
2711428 65164261
2711428 65136362
2711419 65222230
2711419 65232161
2711419 652 9232
2711618 653 9 80
2711618 65313 71
2710224 65469200
2710224 65481211
2710224 65451332
2711320 65549230
2711320 65568251
2711320 65522332
2711424 65613250
2711424 65639221
2711424 65621312
2720417 65845170
2720417 65852 81
2720623 65959270
2720623 65977281
2720623 65943392
2721324 66058220
2721324 66066271
2721324 66033322
2721426 66165260
2721426 66177221
2721426 66138322
2721923 66221220
2721923 66231141
2720625 66320190
2720625 66321161
2720625 663 8212
2720225 66434180
2720225 66455201
2720225 66431292
2720428 66581360
2720428 66580371
2720428 66565392
2720726 66634250
2720726 66648241
2720726 66627292
2721423 66725240
2721423 66764191
2721423 66719282
2720534 66883241
2720534 66862332
2721426 66974181
2721426 66954292
2721623 67019180
2721623 67014191
2721630 67168300
2721630 67180361
2721630 67146372
2810622 672 3130
2810622 67214131
2810622 672 4142
2810522 67315110
2810522 67313 91
2810522 673 6142
2811616 674 0 10
2811620 675 5180
2810424 67725160
2810424 67737141
2810424 67714222
2810722 67826 90
2810722 67847101
2810722 67810132
2811725 67913210
2811725 67927141
2811725 67916312
2810523 68022250
2810523 68068221
2810523 68039392
2820928 68329101
2820928 68313142
2821719 684 8140
2821719 68422171
2821719 68412212
2820224 68610240
2820224 68652241
2820224 68629212
2820925 68786270
2820925 68791301
2820319 68817120
2820319 68841281
2820319 68819252
2821121 68914110
2821121 68927241
2821121 68920272
2821420 69020270
2821420 69050161
2821420 69018222
2821515 69164290
2821515 69187331
2821515 69157372
2820423 69241260
2820423 69257231
2820423 69243292
2820131 69474290
2820131 69489321
2820131 69492392
2911630 69652230
2911630 69675291
2911630 69615292
2911419 69716211
2911419 697 4222
2910432 69962320
2910432 69984351
2910432 69949362
2910714 70022180
2910714 70042231
2910430 70146190
2910430 70176271
2910430 70124292
2910230 70281300
2910230 70281311
2910233 70349220
2910233 70370291
2910233 70354322
2911324 70515200
2911324 70523321
2911424 70722190
2911424 70759301
2911424 70715202
2910424 70864280
2910424 70883211
2910424 70828282
2911233 70980240
2911233 70977291
2911233 70954292
2911335 71031250
2911335 71046241
2911433 71167310
2911433 71182311
2911433 71144292
2910221 71272250
2910221 71277281
2911616 71326170
2911616 71327151
2911616 713 0142
2911434 71446240
2911434 71469281
2911434 71422332
2910231 71546190
2910231 71577231
2910231 71518242
2911433 71618210
2911433 71642301
2911433 71620292
2911234 71783360
2911234 71789291
2920425 71945270
2920425 71968241
2920532 72086350
2920532 72088351
2920527 72176310
2920527 72181351
2920527 72252300
2920527 72266301
2920427 72386340
2920427 72389341
2920427 72472220
2920427 72480271
3010324 72582330
3010324 72590331
3010324 72576382
3010323 72684230
3010323 72687291
3010323 72658352
3011226 72781290
3011226 72767372
3011418 72821 80
3011418 72819171
3011418 72811312
3011923 72953280
3011923 72977221
3010316 73078280
3010316 73087301
3010932 73174280
3010932 73189301
3010932 73166352
3010419 73269220
3010419 73279211
3010419 73247272
3010417 73336120
3010417 73359221
3010429 73472190
3010429 73484251
3010429 73456252
3011418 73578270
3011418 73578322
3010423 73679220
3010423 73679271
3010423 73652302
3011222 73739130
3011222 73739121
3011222 737 9182
3011418 73819192
3010924 73990352
3021318 74060280
3021318 74078261
3021318 74056362
3020417 74163190
3020417 74172221
3020426 74386230
3020426 74388321
3020434 74483340
3020434 74488361
3020434 74478372
3020420 74550310
3020420 74571301
3020919 74667280
3020919 74682261
3020919 74662322
3020424 74750280
3020424 74778331
3020424 74731382
3020423 74869300
3020423 74881261
3020423 74878322
3020329 74929300
3020329 74928352
3020927 75069240
3020927 75090291
3020821 75171250
3020821 75177251
3020821 75159302
3020427 75252290
3020427 75270311
3020427 75243322
3021722 75352330
3021722 75375311
3021722 75333342
3020224 75487270
3020224 75489331
3020224 75482352
3020225 75579330
3020225 75588251
